User,PID,Amount
0x0419eB10E9c1efFb47Cb6b5B1B2B2B3556395ae1,2,5226947752412836425
0xDD11EF5a5Ac03C24B5079c05a8904cDbB2eCf59D,2,15966502667104745579
0xb95e5d849362BA392BA743C0aA551555fb58fDA4,2,2772542181800063337
0x1d9FfF0c858eaD0B5127eFEbDd6aAB9a8b412d2d,2,27552327585155171007
0x8091587F4DD6019196e89fe82A5Ee40400fa8Bf9,2,739581857082586121
0xF82bA88f32f19a8DBcF68081ed42De38329A88f6,2,19916803955019045592
0x4936f33b7B060c7336fD0e4c61316EA248DA6827,2,204944134671020844
0x1cC972Ff969689873f8010bDD0Cf3dC30618397E,2,1527145247558768652
0x5fd08dCa0A5F9256C4248909e4614E6Daa5A9C8c,2,2155490791977422914
0x9F158387d4265CD9e515b53c241fF0c7697bEa6A,2,1870373169298062733
0xac02786D3372419e5D1133b7054c3a98B1fb4772,2,695248503524707600
0x964dF1b0B7E47326CEe4E70a23AeeD2837e47240,2,5475256862738476364
0xA7c600Cac149E2593D346885fFF00E050Fa549a5,2,6339789501363111475
0x1800d4Caf8F6b7F549a105737C7F669b327eF548,2,2102056326898580669
0xaC3411717fdCF6feE99A9f852781Ddfb8B70C1BC,2,6521860391933666397
0x5F00aC3a87C1581Ce315CaDF2a905e5b5cC306F0,2,2237186346835629970
0xEe6c7834bE4765496e94Fd2Cc2703d01d4895bBb,2,2620997208472088655
0xd36F814B8AA71134652180DC72178f64C5EE5932,2,75782909318584077
0x7CDFc314b89a851054A9acC324171bF8a31593E9,3,27643447137966958447
0xDf8D2A986Dd8998148893b59Fed435CFd8018527,3,167727061733730675
0x9F158387d4265CD9e515b53c241fF0c7697bEa6A,3,583216456584080147
0x1ad3E1493A5486f8CB675549cA4d6D124986613B,3,2958652957317277670
0xe7D080567007089df20E906f17E6b0f5f2ccbB0A,3,57159578141999554
0x9C8224DfCFB1C02E0857790A240188C0DC2a0464,3,1140776095447276753
0xB7C99862d069E1b8f855fcbe64063a40550098AB,3,120839089764794668
0x7da952174cE57fc5ef30cA75c68FB36Bec17474b,4,200705546157474846
0xDFEF46B2e15a5a94aa8F141529c8a4118F923D60,4,337506016336080705
0x0419eB10E9c1efFb47Cb6b5B1B2B2B3556395ae1,4,308090818743708133
0xd01E263CF2a0B27BAA6627c8DD93642285A67cBd,4,4574152240588934791
0x4eAeB537e7b152738c853910d0BD2F6CD81276Cd,4,202256867301515714
0xaDd528E4b48ac854DfaD1E79Ad6af2E7524AF26D,4,493645348352046424
0x30Ea294839458f19c0fb78FE68f8DFF3Ca33BDcE,5,6231474702354033
0xDFEF46B2e15a5a94aa8F141529c8a4118F923D60,5,319740420989181990
0x02C1e662130780e0D4255e34A068fd0cDA286F7A,5,328973148232079238
0xd01E263CF2a0B27BAA6627c8DD93642285A67cBd,5,3531954749797541610
0x6E93e171C5223493Ad5434ac406140E89BD606De,5,778389674376678816
0xAA0722789113b63321638CECd21fCCeDe780D16A,5,1415310745108020992
0x68c7dFd627f01D1fEf512c3F1b1CEf46ed78B377,5,2213607582228792248
0x9A4338dfF0C995C4e8b225586EdbEb8979e019b4,5,1874880846980819636
0xEc4f93a158f27C3b3481f5754B0D9B1f3Cf366d2,6,52803621302430044
0xD67045e40ee0ea7B8b542357E336f90c53bA13e9,6,439863659240009796
0x214a337117Ff85BFFc730Ea8ec617655853fE2eE,6,556136385173721256
0x105f96c0c874dF7720AD8dC7D5907f1A38c1490F,6,458327520790619199
0x058C41BeB615413678c7BEB75f54672C93eF0942,6,314881654485555816
0x82FC6a686C5dB9b41F58fea5A8cE4C1F6062E5A5,6,181486185066030253
0x4BC214ec2dFc335af4e1ea348131190Aa9C4c461,6,194008970666034448
0x1e9B851b1516Ff13a249985A9540f992Fd26FBB8,6,1800341728296630400
0x964dF1b0B7E47326CEe4E70a23AeeD2837e47240,6,2279747926164010552
0xF1fF94F30B87aFE735BCbBe20779Cb754c6B5ac0,6,448392077582689497
0x59ADfC9D511a3709C098A1a2858a40fF42E7fD57,6,691818233504376600
0x9bb72Af4e3B8964B0Eb107659ab4920ff4BbAc65,6,440804310494239200
0x170D5603fa2409aA870683d1D2456CfF34E64964,6,33966896148801550
0x6cb59c164029714358120F92d14A96e8cC318117,7,911827806649203000
0x693D196cD3c7a5b383c46f752b3dED9b298BdE37,7,538772296229030053
0x602dC1d22884E333FCA32eB03105773c3b97b22B,7,564531104296125552
0x82FC6a686C5dB9b41F58fea5A8cE4C1F6062E5A5,7,123187757848662352
0xB500A32Df9e10af442fb8eb8c2e06a3cE19C8b78,7,2364637812072935000
0x0bd60A525e66A591f66C79c553DA18fe2d8f1a98,7,18407843505870240000
0x4BC214ec2dFc335af4e1ea348131190Aa9C4c461,7,552675138729611953
0xf6A4388D768036dcD99cD2F4aA555F1BCE374c2d,7,64002398708370394
0xb159Ef0FD4fd4A2956B782b2FF22199139850100,7,32242419849515481
0x1e9B851b1516Ff13a249985A9540f992Fd26FBB8,7,643168023698595600
0x37098E77B5408a2236874e78422C10F7983303Cf,7,370969097221354851
0x3d78010356A09ab60F1A627CAD1A7081fFB45445,7,321584011849297800
0x9C8224DfCFB1C02E0857790A240188C0DC2a0464,7,893609544470810500
0x1e4133cBCE3dFDd22a66F58c41a68D726d51dd59,7,204170801187176582
0x16bFE39Ecf3C717CB73B10cAF97c3260A1586b0B,7,17822049232780842
0x433c5ee60F1069C3ACB2AF7356C5E1586B013Df3,7,212146906426348930
0xc6da31BcD085AE0B6C41052aAf9CA24e1998E42A,7,352663990156087995
0xd36F814B8AA71134652180DC72178f64C5EE5932,7,6594562280005825
0x1cC972Ff969689873f8010bDD0Cf3dC30618397E,8,79747984563541680
0x3bC3F1d4A36531Ff1ea033172517ea0258B91Cfa,8,285319761175328580
0x3Fd1DdF28f604CFe5FEFA3adc38e38BE2F7208d6,8,1736568181907019600
0x1e4133cBCE3dFDd22a66F58c41a68D726d51dd59,8,1010964343084456200
0xe7D080567007089df20E906f17E6b0f5f2ccbB0A,8,82855056077927264
0x9d6949CFB82266dA146DAF32C52994e2224A8b38,9,167198413658288322
0x483BCc40B404B978A2d02d4d8Dfa4EaBaA4c8e42,9,31776946880384054
0x2eC9D08BC57441746228FCFFF08cE640Add200EB,9,301847881428374131
0x7F2e54d53258Dc45b8581f11F924075146608D19,9,315404660105973238
0xaC46415C44240C0087589BB8E0e29281DFcCd279,9,820707584953751928
0x3Fd1DdF28f604CFe5FEFA3adc38e38BE2F7208d6,9,4920402225619142385
0xF1fF94F30B87aFE735BCbBe20779Cb754c6B5ac0,9,69540999713141640
0xe809968423551135675f38Ca77d9595C5D225918,9,1665090532768604483
0x09f4610cda5304f89268c12057615CD3Df45A6e5,9,723941636330066635
0x9bb72Af4e3B8964B0Eb107659ab4920ff4BbAc65,9,145982356593645174
0x9Bccd7453550cc6D7bEc5f62BdD2B3D9De193E84,9,112511269158957461
0x4F942119E6Ab0a6e4368e795d1d64291a3Ff0dA4,9,127104273493772360
0x449A7E1C10D2a0F68243FE104f9330fE16FeFe1A,10,102157884655440000
0x3258A564C6160f7a2a92644F339D6C9774536F8F,10,7064072722207661154
0x1cC972Ff969689873f8010bDD0Cf3dC30618397E,10,101866580557074230
0x9F158387d4265CD9e515b53c241fF0c7697bEa6A,10,415429078474008643
0x8f3Ddb74C61a70724370d8ccE3DE8d74BE68b445,10,426858939111740212
0x6065DC9335ADFA745e4866913cFa40b237aAAdc0,10,166864596065727533
0x9fDF870E91a98D340f33433a2936ba1F5bcca031,10,334431072842961845
0xB8E671600583578aafCaAE44c179CE2229642d1C,10,113377001658790800
0x170D5603fa2409aA870683d1D2456CfF34E64964,10,126537610815251909
0x5c5b4591Df47A5464a3910BbA8647E8DDB0e7615,10,218641647680329408
0x86b47d4102F3C33bA29bb28d4D62b8e57ef79C86,11,91213899189210000
0xb1F19dF9cf8f3825Ee880622a37eDBBa6b155a76,11,2368040942837800000
0x0467460CA0620C06BF23bd09f38341f7D233abA5,11,314203232134050000
0xF930b0A0500D8F53b2E7EFa4F7bCB5cc0c71067E,11,3296930825305192382
0x0801964739CeffC59b3390DDbc851553C7585EAE,11,3582202398201608836
0x088E65BF9c059f90071aFed20c1420a775CcEcbB,12,3793180605870031089
0x76e6e2E9Ca0ee9a2BB4148566791FD6F2fEeAc32,12,1118781838988077817
0x9F158387d4265CD9e515b53c241fF0c7697bEa6A,12,622400351487749784
0x8791091aDA8A737F2C3347987770ACf416aD282E,12,395363008428558900
0xE93a5f4ca51D7c157aF00643c107d1d9AF42B1cD,12,5364965579219841414
0x23b57759BbEB9Ac18953726cD716DC3e349A2D74,12,1254085871595638928
0x7006BFF9CC5D96Cb29C52D8BFD18cA0d86723110,12,6895631016960502050
0x0C6b9B06c96732A47af369FE16B02eBf3FAbe36A,12,622309514306132409
0x0BDA046968c97347C6154f59013f059cA88Bb03A,12,1015942895474311419
0xb159Ef0FD4fd4A2956B782b2FF22199139850100,12,214973054141609600
0x1800d4Caf8F6b7F549a105737C7F669b327eF548,12,172292597883663561
0x1adf198B135C38E7f14A3e3516622Fe80941f667,12,3560126563831503526
0x9aCf8D0315094d33Aa6875B673EB126483C3A2c0,12,2339060869833162000
0x4fb760cCC82309345A3ff31e12895140E22D225d,12,185961927430082622
0x2F9F53403359f64CBe9e1a44632A275E37c008aF,12,959493549035500493
0x4BC214ec2dFc335af4e1ea348131190Aa9C4c461,12,174522287613887386
0x69087Ea14Ab04A0b4cdfB3E16954CC0fcef06f17,12,627352025278284199
0x0CEa19a8bc17387Cdb325FD6146D1e51616F7535,12,1094146815377750417
0xf9cd58Ec5818378cF7A94ee3FEc27aa614FDc997,12,896018120265954500
0xB1dFB54960a3E3eCE68C30187A7425e3DDcA3733,12,814804360341831101
0xD7B57080EAFDb2Fe9a544B6799e83Fff0A8Ef958,12,186215990893629300
0x1A97307FEE4dc869c0310fD0f87D7e77ca856987,13,158362666489631600
0xF82bA88f32f19a8DBcF68081ed42De38329A88f6,13,2366699914018265786
0xEcCfAED82296B74296bd6D3DdC1e73cE1ec4ae17,13,410289454213254520
0xC0C0A8261B04e171bfE59C3628D69b5568cFa316,13,234164249565690000
0x8DF04D551E3f7F5B03a67DE79184BB919A97BbDE,13,3767667239326831485
0x89136659949eF7bBDc6aB7F49626890603e4bA2a,13,121834494161215121
0x82FC6a686C5dB9b41F58fea5A8cE4C1F6062E5A5,13,2031450833368149781
0xf4ED8aAfC9bCae35DB4cA9705C950f190B7D1e92,13,132770546974340000
0x488eD54Ca0Ae6D64683286278bE99E9c3A9C203E,13,4516563716571056087
0x279bFb85E0DF645AD699bA03503a4a8C6c087B98,13,403305225411253421
0x6e3aC8336A7008C94eE614E481E21D999494EE63,13,641628332854817131
0x1d9C485f47C84CDD03001C1D363949ED039fe92F,13,556748180676000000
0x7f4d80859AC40C67f5e1EbEC024C7bF4c3365561,13,1220004582036124000
0xcdfD2aA6Dc6780A49Dea2934124b736317DD9A55,13,4612081967206770621
0xa028f85C62Cab55fd61D9A2A0c8827a61188BA8E,13,4584457836463314744
0xF930b0A0500D8F53b2E7EFa4F7bCB5cc0c71067E,13,1730239222718178934
0x1ad3E1493A5486f8CB675549cA4d6D124986613B,13,1912240402370508282
0x1396475662Dc136009937214847985033CBFF924,13,130352102597065666
0x8f3Ddb74C61a70724370d8ccE3DE8d74BE68b445,13,621292811191178912
0x16bFE39Ecf3C717CB73B10cAF97c3260A1586b0B,13,410536575571902688
0x895537E51225476ac7D247e0A0438b17a3931c47,13,484477752688073421
0x6CFE0bAf1aeC4cBCB82298DFB8ba1c4e54Ce57cF,13,69124119796478058
0x83B5aF08C3998A3dF655d0bf091673306a11d185,13,1713456052667809321
0xa138a8315E02b4e70D003B34FA3a91468Dfe42be,14,866274568376122211
0x6aa22A902ebad03cEF40454f4aFd2423270c11a9,14,40725170231307347
